* Haltestellen
*
$STOPPOINT:ID;Code;Name
8215;8215;8215
8216;8216;8216
8217;8217;8217
8193;8193;8193
8220;8220;8220
8194;8194;8194
8195;8195;8195
8196;8196;8196
8222;8222;8222
8224;8224;8224
8225;8225;8225
8198;8198;8198
8199;8199;8199
8201;8201;8201
8235;8235;8235
8202;8202;8202
8203;8203;8203
8204;8204;8204
8205;8205;8205
8206;8206;8206
8207;8207;8207
8221;8221;8221
8208;8208;8208
8209;8209;8209
8210;8210;8210
8211;8211;8211
8234;8234;8234
8231;8231;8231
8232;8232;8232
8213;8213;8213
*
* Linien
*
$LINE:ID;Code;Name
8;8;8
2;2;2
3;3;3
9;9;9
4;4;4
10;10;10
5;5;5
11;11;11
7;7;7
12;12;12
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;60000;1;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;8206;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds;FromStopBreakFacility;ToStopBreakFacility;CODE
8217;8221;000:00:00:00;001:12:00:59;3000;360
8217;8222;000:00:00:00;001:12:00:59;4100;540
8217;8224;000:00:00:00;001:12:00:59;8700;960
8217;8225;000:00:00:00;001:12:00:59;8400;960
8217;8231;000:00:00:00;001:12:00:59;3900;420
8217;8232;000:00:00:00;001:12:00:59;4100;540
8217;8234;000:00:00:00;001:12:00:59;3000;360
8217;8235;000:00:00:00;001:12:00:59;11700;1320
8220;8193;000:00:00:00;001:12:00:59;6100;660
8220;8194;000:00:00:00;001:12:00:59;1000;180
8220;8195;000:00:00:00;001:12:00:59;6200;840
8220;8196;000:00:00:00;001:12:00:59;5100;720
8220;8198;000:00:00:00;001:12:00:59;10100;1260
8220;8199;000:00:00:00;001:12:00:59;10600;1380
8220;8201;000:00:00:00;001:12:00:59;10900;1320
8220;8202;000:00:00:00;001:12:00:59;22900;2760
8220;8203;000:00:00:00;001:12:00:59;16600;1980
8220;8204;000:00:00:00;001:12:00:59;20100;2460
8220;8205;000:00:00:00;001:12:00:59;10400;1200
8220;8206;000:00:00:00;001:12:00:59;9900;1200
8220;8207;000:00:00:00;001:12:00:59;11900;1440
8220;8208;000:00:00:00;001:12:00:59;7800;900
8220;8209;000:00:00:00;001:12:00:59;10900;1260
8220;8210;000:00:00:00;001:12:00:59;13100;1560
8220;8211;000:00:00:00;001:12:00:59;11800;1440
8220;8213;000:00:00:00;001:12:00:59;9900;1260
8220;8215;000:00:00:00;001:12:00:59;7800;900
8220;8216;000:00:00:00;001:12:00:59;7300;960
8220;8217;000:00:00:00;001:12:00:59;7200;840
8220;8221;000:00:00:00;001:12:00:59;9900;1200
8220;8222;000:00:00:00;001:12:00:59;11000;1380
8220;8224;000:00:00:00;001:12:00:59;15600;1800
8220;8225;000:00:00:00;001:12:00:59;5100;720
8220;8231;000:00:00:00;001:12:00:59;10900;1260
8220;8232;000:00:00:00;001:12:00:59;11000;1380
8220;8234;000:00:00:00;001:12:00:59;10100;1260
8220;8235;000:00:00:00;001:12:00:59;16200;1980
8221;8193;000:00:00:00;001:12:00:59;12300;1020
8221;8194;000:00:00:00;001:12:00:59;9000;960
8221;8195;000:00:00:00;001:12:00:59;6200;720
8221;8196;000:00:00:00;001:12:00:59;11100;1200
8221;8198;000:00:00:00;001:12:00:59;8300;1020
8221;8199;000:00:00:00;001:12:00:59;4500;540
8221;8201;000:00:00:00;001:12:00:59;8100;960
8221;8202;000:00:00:00;001:12:00:59;16900;1860
8221;8203;000:00:00:00;001:12:00:59;10200;1140
8221;8204;000:00:00:00;001:12:00:59;14500;1620
8221;8205;000:00:00:00;001:12:00:59;1700;240
8221;8206;000:00:00:00;001:12:00:59;200;60
8221;8207;000:00:00:00;001:12:00:59;3000;420
8221;8208;000:00:00:00;001:12:00:59;2300;240
8221;8209;000:00:00:00;001:12:00:59;2000;300
8221;8210;000:00:00:00;001:12:00:59;4800;600
8221;8211;000:00:00:00;001:12:00:59;2800;420
8221;8213;000:00:00:00;001:12:00:59;13000;1500
8221;8215;000:00:00:00;001:12:00:59;2300;240
8221;8216;000:00:00:00;001:12:00:59;4300;540
8221;8217;000:00:00:00;001:12:00:59;3000;360
8221;8220;000:00:00:00;001:12:00:59;9900;1200
8221;8222;000:00:00:00;001:12:00:59;800;180
8221;8224;000:00:00:00;001:12:00:59;7300;840
8221;8225;000:00:00:00;001:12:00:59;11100;1200
8221;8231;000:00:00:00;001:12:00:59;2000;300
8221;8232;000:00:00:00;001:12:00:59;800;180
8221;8234;000:00:00:00;001:12:00:59;600;60
8221;8235;000:00:00:00;001:12:00:59;11200;1320
8222;8193;000:00:00:00;001:12:00:59;13400;1620
8222;8194;000:00:00:00;001:12:00:59;10000;1140
8222;8195;000:00:00:00;001:12:00:59;6400;780
8222;8196;000:00:00:00;001:12:00:59;12100;1380
8222;8198;000:00:00:00;001:12:00:59;8500;1080
8222;8199;000:00:00:00;001:12:00:59;4000;480
8222;8201;000:00:00:00;001:12:00:59;8200;960
8222;8202;000:00:00:00;001:12:00:59;17400;2040
8222;8203;000:00:00:00;001:12:00:59;10600;1200
8222;8204;000:00:00:00;001:12:00:59;15000;1800
8222;8205;000:00:00:00;001:12:00:59;2200;300
8222;8206;000:00:00:00;001:12:00:59;1000;180
8222;8207;000:00:00:00;001:12:00:59;2500;360
8222;8208;000:00:00:00;001:12:00:59;3200;420
8222;8209;000:00:00:00;001:12:00:59;2600;360
8222;8210;000:00:00:00;001:12:00:59;5200;720
8222;8211;000:00:00:00;001:12:00:59;2300;360
8222;8213;000:00:00:00;001:12:00:59;13200;1560
8222;8215;000:00:00:00;001:12:00:59;3200;420
8222;8216;000:00:00:00;001:12:00:59;3800;540
8222;8217;000:00:00:00;001:12:00:59;4100;540
8222;8220;000:00:00:00;001:12:00:59;11000;1380
8222;8221;000:00:00:00;001:12:00:59;800;180
8222;8224;000:00:00:00;001:12:00:59;7800;900
8222;8225;000:00:00:00;001:12:00:59;12100;1380
8222;8231;000:00:00:00;001:12:00:59;2600;360
8222;8232;000:00:00:00;001:12:00:59;0;0
8222;8234;000:00:00:00;001:12:00:59;1000;240
8222;8235;000:00:00:00;001:12:00:59;10800;1260
8224;8193;000:00:00:00;001:12:00:59;19300;1020
8224;8194;000:00:00:00;001:12:00:59;14600;1560
8224;8195;000:00:00:00;001:12:00:59;10900;1200
8224;8196;000:00:00:00;001:12:00:59;16900;1860
8224;8198;000:00:00:00;001:12:00:59;13600;1380
8224;8199;000:00:00:00;001:12:00:59;7900;840
8224;8201;000:00:00:00;001:12:00:59;11000;1020
8224;8202;000:00:00:00;001:12:00:59;9600;1020
8224;8203;000:00:00:00;001:12:00:59;2900;300
8224;8204;000:00:00:00;001:12:00:59;7000;720
8224;8205;000:00:00:00;001:12:00:59;5900;600
8224;8206;000:00:00:00;001:12:00:59;7300;840
8224;8207;000:00:00:00;001:12:00:59;4500;600
8224;8208;000:00:00:00;001:12:00:59;8000;840
8224;8209;000:00:00:00;001:12:00:59;5200;540
8224;8210;000:00:00:00;001:12:00:59;4000;420
8224;8211;000:00:00:00;001:12:00:59;5800;660
8224;8213;000:00:00:00;001:12:00:59;17300;1740
8224;8215;000:00:00:00;001:12:00:59;8000;840
8224;8216;000:00:00:00;001:12:00:59;9900;1140
8224;8217;000:00:00:00;001:12:00:59;8700;960
8224;8220;000:00:00:00;001:12:00:59;15600;1800
8224;8221;000:00:00:00;001:12:00:59;7300;840
8224;8222;000:00:00:00;001:12:00:59;7800;900
8224;8225;000:00:00:00;001:12:00:59;16900;1860
8224;8231;000:00:00:00;001:12:00:59;5200;540
8224;8232;000:00:00:00;001:12:00:59;7800;900
8224;8234;000:00:00:00;001:12:00:59;7900;900
8224;8235;000:00:00:00;001:12:00:59;7400;720
8225;8193;000:00:00:00;001:12:00:59;1000;240
8225;8194;000:00:00:00;001:12:00:59;4100;540
8225;8195;000:00:00:00;001:12:00:59;8400;1080
8225;8196;000:00:00:00;001:12:00:59;0;0
8225;8198;000:00:00:00;001:12:00:59;15600;1860
8225;8199;000:00:00:00;001:12:00:59;12900;1560
8225;8201;000:00:00:00;001:12:00:59;13800;1620
8225;8202;000:00:00:00;001:12:00:59;26500;2940
8225;8203;000:00:00:00;001:12:00:59;19600;2100
8225;8204;000:00:00:00;001:12:00:59;22400;2640
8225;8205;000:00:00:00;001:12:00:59;11500;1320
8225;8206;000:00:00:00;001:12:00:59;11200;1320
8225;8207;000:00:00:00;001:12:00:59;13100;1500
8225;8208;000:00:00:00;001:12:00:59;8900;1020
8225;8209;000:00:00:00;001:12:00:59;12000;1320
8225;8210;000:00:00:00;001:12:00:59;14200;1560
8225;8211;000:00:00:00;001:12:00:59;12900;1500
8225;8213;000:00:00:00;001:12:00:59;13700;1620
8225;8215;000:00:00:00;001:12:00:59;8900;1020
8225;8216;000:00:00:00;001:12:00:59;9700;1140
8225;8217;000:00:00:00;001:12:00:59;8400;960
8225;8220;000:00:00:00;001:12:00:59;5100;720
8225;8221;000:00:00:00;001:12:00:59;11100;1200
8225;8222;000:00:00:00;001:12:00:59;12100;1380
8225;8224;000:00:00:00;001:12:00:59;16900;1860
8225;8231;000:00:00:00;001:12:00:59;12000;1320
8225;8232;000:00:00:00;001:12:00:59;12100;1380
8225;8234;000:00:00:00;001:12:00:59;11200;1320
8225;8235;000:00:00:00;001:12:00:59;19900;2280
8231;8193;000:00:00:00;001:12:00:59;13300;1020
8231;8194;000:00:00:00;001:12:00:59;9900;1080
8231;8195;000:00:00:00;001:12:00:59;8500;960
8231;8196;000:00:00:00;001:12:00:59;12000;1320
8231;8198;000:00:00:00;001:12:00:59;10500;1260
8231;8199;000:00:00:00;001:12:00:59;4300;480
8231;8201;000:00:00:00;001:12:00:59;8500;960
8231;8202;000:00:00:00;001:12:00:59;14800;1560
8231;8203;000:00:00:00;001:12:00:59;8100;840
8231;8204;000:00:00:00;001:12:00:59;12200;1320
8231;8205;000:00:00:00;001:12:00:59;700;60
8231;8206;000:00:00:00;001:12:00:59;2000;300
8231;8207;000:00:00:00;001:12:00:59;2100;300
8231;8209;000:00:00:00;001:12:00:59;0;0
8231;8210;000:00:00:00;001:12:00:59;2600;300
8231;8211;000:00:00:00;001:12:00:59;1400;240
8231;8213;000:00:00:00;001:12:00:59;15100;1740
8231;8215;000:00:00:00;001:12:00:59;3300;360
8231;8216;000:00:00:00;001:12:00:59;5200;600
8231;8217;000:00:00:00;001:12:00:59;3900;420
8231;8220;000:00:00:00;001:12:00:59;10900;1260
8231;8221;000:00:00:00;001:12:00:59;2000;300
8231;8222;000:00:00:00;001:12:00:59;2600;360
8231;8224;000:00:00:00;001:12:00:59;5200;540
8231;8225;000:00:00:00;001:12:00:59;12000;1320
8231;8232;000:00:00:00;001:12:00:59;2600;360
8231;8234;000:00:00:00;001:12:00:59;2700;360
8231;8235;000:00:00:00;001:12:00:59;11100;1260
8232;8193;000:00:00:00;001:12:00:59;13400;1620
8232;8194;000:00:00:00;001:12:00:59;10000;1140
8232;8195;000:00:00:00;001:12:00:59;6400;780
8232;8196;000:00:00:00;001:12:00:59;12100;1380
8232;8198;000:00:00:00;001:12:00:59;8500;1080
8232;8199;000:00:00:00;001:12:00:59;4000;480
8232;8201;000:00:00:00;001:12:00:59;8200;960
8232;8202;000:00:00:00;001:12:00:59;17400;2040
8232;8203;000:00:00:00;001:12:00:59;10600;1200
8232;8204;000:00:00:00;001:12:00:59;15000;1800
8232;8205;000:00:00:00;001:12:00:59;2200;300
8232;8206;000:00:00:00;001:12:00:59;1000;180
8232;8207;000:00:00:00;001:12:00:59;2500;360
8232;8208;000:00:00:00;001:12:00:59;3200;420
8232;8209;000:00:00:00;001:12:00:59;2600;360
8232;8210;000:00:00:00;001:12:00:59;5200;720
8232;8211;000:00:00:00;001:12:00:59;2300;360
8232;8213;000:00:00:00;001:12:00:59;13200;1560
8232;8215;000:00:00:00;001:12:00:59;3200;420
8232;8216;000:00:00:00;001:12:00:59;3800;540
8232;8217;000:00:00:00;001:12:00:59;4100;540
8232;8220;000:00:00:00;001:12:00:59;11000;1380
8232;8221;000:00:00:00;001:12:00:59;800;180
8232;8222;000:00:00:00;001:12:00:59;0;0
8232;8224;000:00:00:00;001:12:00:59;7800;900
8232;8225;000:00:00:00;001:12:00:59;12100;1380
8232;8231;000:00:00:00;001:12:00:59;2600;360
8232;8234;000:00:00:00;001:12:00:59;1000;240
8232;8235;000:00:00:00;001:12:00:59;10800;1260
8234;8193;000:00:00:00;001:12:00:59;12200;1560
8234;8194;000:00:00:00;001:12:00:59;10500;1320
8234;8195;000:00:00:00;001:12:00:59;5900;720
8234;8196;000:00:00:00;001:12:00:59;11200;1320
8234;8198;000:00:00:00;001:12:00:59;7900;1020
8234;8199;000:00:00:00;001:12:00:59;4100;540
8234;8201;000:00:00:00;001:12:00:59;7700;900
8234;8202;000:00:00:00;001:12:00:59;17200;2040
8234;8203;000:00:00:00;001:12:00:59;10800;1260
8234;8204;000:00:00:00;001:12:00:59;14800;1740
8234;8205;000:00:00:00;001:12:00:59;2300;300
8234;8206;000:00:00:00;001:12:00:59;800;120
8234;8207;000:00:00:00;001:12:00:59;2600;420
8234;8208;000:00:00:00;001:12:00:59;2700;360
8234;8209;000:00:00:00;001:12:00:59;2700;360
8234;8210;000:00:00:00;001:12:00:59;5300;720
8234;8211;000:00:00:00;001:12:00:59;2400;420
8234;8213;000:00:00:00;001:12:00:59;12600;1500
8234;8215;000:00:00:00;001:12:00:59;2700;360
8234;8216;000:00:00:00;001:12:00:59;3200;420
8234;8217;000:00:00:00;001:12:00:59;3000;360
8234;8220;000:00:00:00;001:12:00:59;10100;1260
8234;8221;000:00:00:00;001:12:00:59;600;60
8234;8222;000:00:00:00;001:12:00:59;1000;240
8234;8224;000:00:00:00;001:12:00:59;7900;900
8234;8225;000:00:00:00;001:12:00:59;11200;1320
8234;8231;000:00:00:00;001:12:00:59;2700;360
8234;8232;000:00:00:00;001:12:00:59;1000;240
8234;8235;000:00:00:00;001:12:00:59;10900;1260
8235;8193;000:00:00:00;001:12:00:59;19800;2400
8235;8194;000:00:00:00;001:12:00:59;17800;1920
8235;8195;000:00:00:00;001:12:00:59;10300;1200
8235;8196;000:00:00:00;001:12:00:59;19900;2280
8235;8198;000:00:00:00;001:12:00:59;9800;1020
8235;8199;000:00:00:00;001:12:00:59;7400;900
8235;8201;000:00:00:00;001:12:00:59;7200;660
8235;8202;000:00:00:00;001:12:00:59;7000;840
8235;8203;000:00:00:00;001:12:00:59;6100;600
8235;8204;000:00:00:00;001:12:00:59;4600;540
8235;8205;000:00:00:00;001:12:00:59;10700;1200
8235;8206;000:00:00:00;001:12:00:59;11400;1380
8235;8207;000:00:00:00;001:12:00:59;10900;1260
8235;8208;000:00:00:00;001:12:00:59;11300;1320
8235;8209;000:00:00:00;001:12:00:59;11100;1260
8235;8210;000:00:00:00;001:12:00:59;11500;1200
8235;8211;000:00:00:00;001:12:00:59;10800;1260
8235;8213;000:00:00:00;001:12:00:59;13500;1440
8235;8215;000:00:00:00;001:12:00:59;11300;1320
8235;8216;000:00:00:00;001:12:00:59;11900;1380
8235;8217;000:00:00:00;001:12:00:59;11700;1320
8235;8220;000:00:00:00;001:12:00:59;16200;1980
8235;8221;000:00:00:00;001:12:00:59;11200;1320
8235;8222;000:00:00:00;001:12:00:59;10800;1260
8235;8224;000:00:00:00;001:12:00:59;7400;720
8235;8225;000:00:00:00;001:12:00:59;19900;2280
8235;8231;000:00:00:00;001:12:00:59;11100;1260
8235;8232;000:00:00:00;001:12:00:59;10800;1260
8235;8234;000:00:00:00;001:12:00:59;10900;1260
*
* Ablösepunkte
*
$RELIEFPOINT:ID;ServiceJourneyID;StoppointID;StopTime
1;65554;8206;000:04:31:00
2;65554;8203;000:04:57:00
3;65545;8206;000:04:58:00
4;65545;8202;000:05:51:00
5;65591;8203;000:05:00:00
6;65591;8206;000:05:25:00
7;65537;8206;000:05:18:00
8;65537;8202;000:06:11:00
9;65555;8206;000:05:38:00
10;65555;8202;000:06:31:00
11;65566;8202;000:05:55:00
12;65566;8206;000:06:45:00
13;65567;8202;000:06:15:00
14;65567;8206;000:07:05:00
15;65568;8202;000:06:35:00
16;65568;8206;000:07:25:00
17;65546;8206;000:06:58:00
18;65546;8202;000:07:51:00
19;65538;8206;000:07:18:00
20;65538;8202;000:08:11:00
21;65556;8206;000:07:38:00
22;65556;8202;000:08:31:00
23;65569;8202;000:07:55:00
24;65569;8206;000:08:45:00
25;65570;8202;000:08:15:00
26;65570;8206;000:09:05:00
27;65571;8202;000:08:35:00
28;65571;8206;000:09:25:00
29;65547;8206;000:08:58:00
30;65547;8204;000:09:38:00
31;65539;8206;000:09:18:00
32;65539;8204;000:09:58:00
33;65557;8206;000:09:38:00
34;65557;8204;000:10:18:00
35;65576;8204;000:09:48:00
36;65576;8206;000:10:25:00
37;65577;8204;000:10:08:00
38;65577;8206;000:10:45:00
39;65578;8204;000:10:28:00
40;65578;8206;000:11:05:00
41;65548;8206;000:10:38:00
42;65548;8204;000:11:18:00
43;65540;8206;000:10:58:00
44;65540;8204;000:11:38:00
45;65558;8206;000:11:18:00
46;65558;8204;000:11:58:00
47;65579;8204;000:11:28:00
48;65579;8206;000:12:05:00
49;65580;8204;000:11:48:00
50;65580;8206;000:12:25:00
51;65581;8204;000:12:08:00
52;65581;8206;000:12:45:00
53;65549;8206;000:12:18:00
54;65549;8204;000:12:58:00
55;65541;8206;000:12:38:00
56;65541;8204;000:13:18:00
57;65559;8206;000:12:58:00
58;65559;8204;000:13:38:00
59;65582;8204;000:13:08:00
60;65582;8206;000:13:45:00
61;65583;8204;000:13:28:00
62;65583;8206;000:14:05:00
63;65584;8204;000:13:48:00
64;65584;8206;000:14:25:00
65;65550;8206;000:13:58:00
66;65550;8204;000:14:38:00
67;65542;8206;000:14:18:00
68;65542;8204;000:14:58:00
69;65560;8206;000:14:38:00
70;65560;8202;000:15:31:00
71;65585;8204;000:14:48:00
72;65585;8206;000:15:25:00
73;65586;8204;000:15:08:00
74;65586;8206;000:15:45:00
75;65572;8202;000:15:35:00
76;65572;8206;000:16:25:00
77;65551;8206;000:15:38:00
78;65551;8202;000:16:31:00
79;65543;8206;000:15:58:00
80;65543;8202;000:16:51:00
81;65573;8202;000:16:35:00
82;65573;8206;000:17:25:00
83;65561;8206;000:16:38:00
84;65561;8202;000:17:31:00
85;65587;8204;000:16:48:00
86;65587;8206;000:17:25:00
87;65575;8202;000:16:55:00
88;65575;8206;000:17:45:00
89;65574;8202;000:17:35:00
90;65574;8206;000:18:25:00
91;65552;8206;000:17:38:00
92;65552;8204;000:18:18:00
93;65544;8206;000:17:58:00
94;65544;8204;000:18:38:00
95;65588;8204;000:18:28:00
96;65588;8206;000:19:05:00
97;65562;8206;000:18:38:00
98;65562;8204;000:19:18:00
99;65553;8206;000:19:18:00
100;65553;8204;000:19:58:00
101;65589;8204;000:19:28:00
102;65589;8206;000:20:05:00
103;65590;8204;000:20:08:00
104;65590;8206;000:20:45:00
105;65563;8206;000:20:15:00
106;65563;8203;000:20:41:00
107;65592;8203;000:20:49:00
108;65592;8206;000:21:14:00
109;65564;8206;000:21:15:00
110;65564;8203;000:21:41:00
111;65593;8203;000:21:49:00
112;65593;8206;000:22:14:00
113;65565;8206;000:22:15:00
114;65565;8203;000:22:41:00
115;65594;8203;000:22:49:00
116;65594;8206;000:23:14:00
117;131073;8206;000:05:46:00
118;131073;8198;000:06:36:00
119;131081;8206;000:06:16:00
120;131081;8198;000:07:06:00
121;131084;8198;000:06:51:00
122;131084;8206;000:07:41:00
123;131100;8198;000:07:21:00
124;131100;8206;000:08:11:00
125;131074;8206;000:07:46:00
126;131074;8198;000:08:36:00
127;131082;8206;000:08:16:00
128;131082;8198;000:09:06:00
129;131085;8198;000:08:51:00
130;131085;8206;000:09:41:00
131;131101;8198;000:09:21:00
132;131101;8206;000:10:11:00
133;131075;8206;000:09:46:00
134;131075;8198;000:10:36:00
135;131087;8206;000:10:46:00
136;131087;8198;000:11:36:00
137;131086;8198;000:10:48:00
138;131086;8206;000:11:38:00
139;131076;8206;000:11:46:00
140;131076;8198;000:12:36:00
141;131091;8198;000:11:48:00
142;131091;8206;000:12:38:00
143;131088;8206;000:12:46:00
144;131088;8198;000:13:36:00
145;131077;8206;000:13:46:00
146;131077;8198;000:14:36:00
147;131092;8198;000:13:48:00
148;131092;8206;000:14:38:00
149;131089;8206;000:14:46:00
150;131089;8198;000:15:36:00
151;131093;8198;000:14:48:00
152;131093;8206;000:15:38:00
153;131078;8206;000:15:46:00
154;131078;8198;000:16:36:00
155;131094;8198;000:15:51:00
156;131094;8206;000:16:41:00
157;131090;8206;000:16:46:00
158;131090;8198;000:17:36:00
159;131095;8198;000:16:51:00
160;131095;8206;000:17:41:00
161;131079;8206;000:17:46:00
162;131079;8198;000:18:36:00
163;131096;8198;000:17:51:00
164;131096;8206;000:18:41:00
165;131083;8206;000:18:46:00
166;131083;8198;000:19:36:00
167;131097;8198;000:18:51:00
168;131097;8206;000:19:41:00
169;131080;8206;000:19:46:00
170;131080;8198;000:20:36:00
171;131098;8198;000:19:51:00
172;131098;8206;000:20:41:00
173;131099;8198;000:20:51:00
174;131099;8206;000:21:41:00
175;196609;8209;000:04:26:00
176;196609;8211;000:04:29:00
177;196626;8211;000:04:30:00
178;196626;8220;000:05:17:00
179;196610;8220;000:05:42:00
180;196610;8211;000:06:31:00
181;196627;8211;000:06:33:00
182;196627;8220;000:07:20:00
183;196612;8220;000:07:42:00
184;196612;8211;000:08:31:00
185;196628;8211;000:08:33:00
186;196628;8220;000:09:20:00
187;196613;8220;000:09:39:00
188;196613;8211;000:10:28:00
189;196629;8211;000:10:30:00
190;196629;8220;000:11:17:00
191;196614;8220;000:11:39:00
192;196614;8211;000:12:28:00
193;196630;8211;000:12:30:00
194;196630;8220;000:13:17:00
195;196615;8220;000:13:42:00
196;196615;8211;000:14:31:00
197;196631;8211;000:14:33:00
198;196631;8220;000:15:20:00
199;196616;8220;000:15:42:00
200;196616;8211;000:16:31:00
201;196632;8211;000:16:33:00
202;196632;8220;000:17:20:00
203;196617;8220;000:17:39:00
204;196617;8211;000:18:28:00
205;196633;8211;000:18:30:00
206;196633;8220;000:19:17:00
207;196618;8220;000:19:39:00
208;196618;8211;000:20:28:00
209;196611;8194;000:21:20:00
210;196611;8234;000:21:43:00
211;262170;8211;000:04:25:00
212;262170;8196;000:05:12:00
213;262179;8211;000:04:45:00
214;262179;8196;000:05:32:00
215;262145;8196;000:05:22:00
216;262145;8211;000:06:13:00
217;262150;8196;000:05:42:00
218;262150;8211;000:06:33:00
219;262187;8208;000:06:06:00
220;262187;8195;000:06:18:00
221;262171;8211;000:06:25:00
222;262171;8196;000:07:19:00
223;262188;8208;000:06:26:00
224;262188;8195;000:06:38:00
225;262180;8211;000:06:45:00
226;262180;8196;000:07:39:00
227;262189;8208;000:06:46:00
228;262189;8195;000:06:58:00
229;262190;8208;000:07:06:00
230;262190;8195;000:07:18:00
231;262146;8196;000:07:22:00
232;262146;8211;000:08:13:00
233;262191;8208;000:07:26:00
234;262191;8195;000:07:38:00
235;262152;8196;000:07:42:00
236;262152;8211;000:08:33:00
237;262192;8208;000:07:46:00
238;262192;8195;000:07:58:00
239;262193;8208;000:08:06:00
240;262193;8195;000:08:18:00
241;262172;8211;000:08:25:00
242;262172;8196;000:09:19:00
243;262194;8208;000:08:26:00
244;262194;8195;000:08:38:00
245;262181;8211;000:08:45:00
246;262181;8196;000:09:39:00
247;262147;8196;000:09:42:00
248;262147;8211;000:10:33:00
249;262155;8196;000:10:02:00
250;262155;8211;000:10:53:00
251;262173;8211;000:10:45:00
252;262173;8196;000:11:39:00
253;262185;8211;000:11:05:00
254;262185;8193;000:12:03:00
255;262148;8196;000:12:02:00
256;262148;8211;000:12:53:00
257;262159;8193;000:12:18:00
258;262159;8211;000:13:13:00
259;262174;8211;000:13:05:00
260;262174;8196;000:13:59:00
261;262182;8211;000:13:25:00
262;262182;8196;000:14:19:00
263;262158;8193;000:14:18:00
264;262158;8211;000:15:13:00
265;262156;8196;000:14:42:00
266;262156;8211;000:15:33:00
267;262175;8211;000:15:25:00
268;262175;8196;000:16:19:00
269;262160;8195;000:15:41:00
270;262160;8211;000:16:03:00
271;262183;8211;000:15:45:00
272;262183;8196;000:16:39:00
273;262164;8195;000:16:01:00
274;262164;8211;000:16:23:00
275;262195;8211;000:16:15:00
276;262195;8195;000:16:38:00
277;262166;8195;000:16:21:00
278;262166;8211;000:16:43:00
279;262196;8211;000:16:35:00
280;262196;8195;000:16:58:00
281;262163;8195;000:16:41:00
282;262163;8211;000:17:03:00
283;262149;8196;000:16:42:00
284;262149;8211;000:17:33:00
285;262197;8211;000:16:55:00
286;262197;8195;000:17:18:00
287;262165;8195;000:17:01:00
288;262165;8211;000:17:23:00
289;262157;8196;000:17:02:00
290;262157;8211;000:17:53:00
291;262198;8211;000:17:15:00
292;262198;8195;000:17:38:00
293;262167;8195;000:17:21:00
294;262167;8211;000:17:43:00
295;262199;8211;000:17:35:00
296;262199;8195;000:17:58:00
297;262162;8195;000:17:41:00
298;262162;8211;000:18:03:00
299;262178;8211;000:17:45:00
300;262178;8196;000:18:39:00
301;262200;8211;000:17:55:00
302;262200;8195;000:18:18:00
303;262168;8195;000:18:01:00
304;262168;8211;000:18:23:00
305;262186;8211;000:18:05:00
306;262186;8193;000:19:03:00
307;262169;8195;000:18:21:00
308;262169;8211;000:18:43:00
309;262151;8196;000:19:06:00
310;262151;8211;000:19:51:00
311;262161;8193;000:19:22:00
312;262161;8211;000:20:12:00
313;262176;8211;000:20:05:00
314;262176;8196;000:20:52:00
315;262184;8211;000:20:15:00
316;262184;8196;000:21:02:00
317;262201;8225;000:21:06:00
318;262201;8194;000:21:20:00
319;262153;8196;000:21:26:00
320;262153;8211;000:22:12:00
321;262177;8211;000:22:15:00
322;262177;8196;000:23:02:00
323;262154;8196;000:23:26:00
324;262154;8211;001:00:12:00
325;327682;8210;000:05:30:00
326;327682;8198;000:06:17:00
327;327718;8210;000:05:50:00
328;327718;8198;000:06:37:00
329;327723;8210;000:06:10:00
330;327723;8198;000:06:57:00
331;327690;8198;000:06:25:00
332;327690;8210;000:07:08:00
333;327692;8198;000:06:43:00
334;327692;8210;000:07:28:00
335;327700;8198;000:07:03:00
336;327700;8210;000:07:48:00
337;327681;8210;000:07:10:00
338;327681;8198;000:07:59:00
339;327719;8210;000:07:30:00
340;327719;8198;000:08:19:00
341;327685;8210;000:07:50:00
342;327685;8198;000:08:39:00
343;327694;8198;000:08:03:00
344;327694;8210;000:08:48:00
345;327693;8198;000:08:33:00
346;327693;8210;000:09:18:00
347;327737;8199;000:08:51:00
348;327737;8198;000:09:19:00
349;327683;8210;000:09:00:00
350;327683;8198;000:09:49:00
351;327714;8198;000:09:03:00
352;327714;8199;000:09:30:00
353;327706;8198;000:09:33:00
354;327706;8210;000:10:18:00
355;327726;8199;000:09:51:00
356;327726;8198;000:10:19:00
357;327720;8210;000:10:00:00
358;327720;8198;000:10:49:00
359;327688;8198;000:10:03:00
360;327688;8199;000:10:30:00
361;327701;8198;000:10:33:00
362;327701;8210;000:11:18:00
363;327686;8199;000:10:51:00
